"AadCmdName","AadModuleName","GraphCmdName","GraphModuleName","AadParamName","GraphParamName","GraphCmdScope","GraphUri","IsV1","IsBeta"
"Get-AzureADContact","AzureAD","Get-MgContact","","ObjectId","","","","False","False"
"Get-AzureADContact","AzureAD","Get-MgContact","","All","All","","","False","False"
"Get-AzureADContact","AzureAD","Get-MgContact","","Top","Top","","","False","False"
"Get-AzureADContact","AzureAD","Get-MgContact","","Filter","Filter","","","False","False"
"Remove-MsolServicePrincipal","MSOnline","Remove-MgServicePrincipal","","ObjectId","","","","False","False"
"Remove-MsolServicePrincipal","MSOnline","Remove-MgServicePrincipal","","AppPrincipalId","","","","False","False"
"Remove-MsolServicePrincipal","MSOnline","Remove-MgServicePrincipal","","ServicePrincipalName","","","","False","False"
"Remove-MsolServicePrincipal","MSOnline","Remove-MgServicePrincipal","","TenantId","","","","False","False"
"Remove-MsolDevice","MSOnline","Remove-MgDevice","","DeviceId","DeviceId","","","False","False"
"Remove-MsolDevice","MSOnline","Remove-MgDevice","","Force","","","","False","False"
"Remove-MsolDevice","MSOnline","Remove-MgDevice","","ObjectId","","","","False","False"
"New-AzureADGroupAppRoleAssignment","AzureAD","New-MgGroupAppRoleAssignment","","ObjectId","","","","False","False"
"New-AzureADGroupAppRoleAssignment","AzureAD","New-MgGroupAppRoleAssignment","","Id","Id","","","False","False"
"New-AzureADGroupAppRoleAssignment","AzureAD","New-MgGroupAppRoleAssignment","","PrincipalId","PrincipalId","","","False","False"
"New-AzureADGroupAppRoleAssignment","AzureAD","New-MgGroupAppRoleAssignment","","ResourceId","ResourceId","","","False","False"
"Remove-AzureADServiceAppRoleAssignment","AzureAD","Remove-MgServicePrincipalAppRoleAssignment","","ObjectId","","","","False","False"
"Remove-AzureADServiceAppRoleAssignment","AzureAD","Remove-MgServicePrincipalAppRoleAssignment","","AppRoleAssignmentId","AppRoleAssignmentId","","","False","False"
"Get-AzureADMSDeletedGroup","AzureAD","Get-MgDirectoryDeletedItem","","SearchString","","","","False","False"
"Get-AzureADMSDeletedGroup","AzureAD","Get-MgDirectoryDeletedItem","","Id","","","","False","False"
"Get-AzureADMSDeletedGroup","AzureAD","Get-MgDirectoryDeletedItem","","All","All","","","False","False"
"Get-AzureADMSDeletedGroup","AzureAD","Get-MgDirectoryDeletedItem","","Top","Top","","","False","False"
"Get-AzureADMSDeletedGroup","AzureAD","Get-MgDirectoryDeletedItem","","Filter","Filter","","","False","False"
"Set-AzureADUserPassword","AzureAD","Update-MgUserPassword","","ObjectId","","","","False","False"
"Set-AzureADUserPassword","AzureAD","Update-MgUserPassword","","Password","","","","False","False"
"Set-AzureADUserPassword","AzureAD","Update-MgUserPassword","","ForceChangePasswordNextLogin","","","","False","False"
"Set-AzureADUserPassword","AzureAD","Update-MgUserPassword","","EnforceChangePasswordPolicy","","","","False","False"
"Get-AzureADExtensionProperty","AzureAD","Get-MgDirectoryObjectAvailableExtensionProperty","","IsSyncedFromOnPremises","IsSyncedFromOnPremises","","","False","False"
"Get-MsolUserRole","MSOnline","Get-MgUserMemberOf","","ObjectId","","","","False","False"
"Get-MsolUserRole","MSOnline","Get-MgUserMemberOf","","UserPrincipalName","","","","False","False"
"Get-MsolUserRole","MSOnline","Get-MgUserMemberOf","","TenantId","","","","False","False"
"Remove-AzureADContact","AzureAD","Remove-MgContact","","ObjectId","","","","False","False"
"Get-AzureADApplicationOwner","AzureAD","Get-MgApplicationOwner","","ObjectId","","","","False","False"
"Get-AzureADApplicationOwner","AzureAD","Get-MgApplicationOwner","","All","All","","","False","False"
"Get-AzureADApplicationOwner","AzureAD","Get-MgApplicationOwner","","Top","Top","","","False","False"
"Remove-AzureADMSPermissionGrantPolicy","AzureAD","Remove-MgPolicyPermissionGrantPolicy","","Id","","","","False","False"
"New-AzureADApplicationExtensionProperty","AzureAD","New-MgApplicationExtensionProperty","","ObjectId","","","","False","False"
"New-AzureADApplicationExtensionProperty","AzureAD","New-MgApplicationExtensionProperty","","Name","Name","","","False","False"
"New-AzureADApplicationExtensionProperty","AzureAD","New-MgApplicationExtensionProperty","","DataType","DataType","","","False","False"
"New-AzureADApplicationExtensionProperty","AzureAD","New-MgApplicationExtensionProperty","","TargetObjects","TargetObjects","","","False","False"
"Remove-AzureADApplicationProxyConnectorGroup","AzureAD","","","Id","","","","False","False"
"Remove-AzureADGroupAppRoleAssignment","AzureAD","Remove-MgGroupAppRoleAssignment","","ObjectId","","","","False","False"
"Remove-AzureADGroupAppRoleAssignment","AzureAD","Remove-MgGroupAppRoleAssignment","","AppRoleAssignmentId","AppRoleAssignmentId","","","False","False"
"Set-MsolCompanySecurityComplianceContactInformation","MSOnline","Update-MgOrganization","","SecurityComplianceNotificationEmails","","","","False","False"
"Set-MsolCompanySecurityComplianceContactInformation","MSOnline","Update-MgOrganization","","SecurityComplianceNotificationPhones","SecurityComplianceNotificationPhones","","","False","False"
"Set-MsolCompanySecurityComplianceContactInformation","MSOnline","Update-MgOrganization","","TenantId","","","","False","False"
"Set-AzureADMSApplication","AzureAD","Update-MgApplication","","ObjectId","","","","False","False"
"Set-AzureADMSApplication","AzureAD","Update-MgApplication","","AddIns","AddIns","","","False","False"
"Set-AzureADMSApplication","AzureAD","Update-MgApplication","","Api","Api","","","False","False"
"Set-AzureADMSApplication","AzureAD","Update-MgApplication","","AppRoles","AppRoles","","","False","False"
"Set-AzureADMSApplication","AzureAD","Update-MgApplication","","GroupMembershipClaims","GroupMembershipClaims","","","False","False"
"Set-AzureADMSApplication","AzureAD","Update-MgApplication","","IsDeviceOnlyAuthSupported","IsDeviceOnlyAuthSupported","","","False","False"
"Set-AzureADMSApplication","AzureAD","Update-MgApplication","","IsFallbackPublicClient","IsFallbackPublicClient","","","False","False"
"Set-AzureADMSApplication","AzureAD","Update-MgApplication","","IdentifierUris","IdentifierUris","","","False","False"
"Set-AzureADMSApplication","AzureAD","Update-MgApplication","","DisplayName","DisplayName","","","False","False"
"Set-AzureADMSApplication","AzureAD","Update-MgApplication","","InformationalUrl","","","","False","False"
"Set-AzureADMSApplication","AzureAD","Update-MgApplication","","KeyCredentials","KeyCredentials","","","False","False"
"Set-AzureADMSApplication","AzureAD","Update-MgApplication","","OptionalClaims","OptionalClaims","","","False","False"
"Set-AzureADMSApplication","AzureAD","Update-MgApplication","","ParentalControlSettings","ParentalControlSettings","","","False","False"
"Set-AzureADMSApplication","AzureAD","Update-MgApplication","","PasswordCredentials","PasswordCredentials","","","False","False"
"Set-AzureADMSApplication","AzureAD","Update-MgApplication","","PublicClient","PublicClient","","","False","False"
"Set-AzureADMSApplication","AzureAD","Update-MgApplication","","RequiredResourceAccess","RequiredResourceAccess","","","False","False"
"Set-AzureADMSApplication","AzureAD","Update-MgApplication","","SignInAudience","SignInAudience","","","False","False"
"Set-AzureADMSApplication","AzureAD","Update-MgApplication","","Tags","Tags","","","False","False"
"Set-AzureADMSApplication","AzureAD","Update-MgApplication","","TokenEncryptionKeyId","TokenEncryptionKeyId","","","False","False"
"Set-AzureADMSApplication","AzureAD","Update-MgApplication","","Web","Web","","","False","False"
"Remove-AzureADMSAdministrativeUnitMember","AzureAD","Remove-MgDirectoryAdministrativeUnitScopedRoleMember","","Id","","","","False","False"
"Remove-AzureADMSAdministrativeUnitMember","AzureAD","Remove-MgDirectoryAdministrativeUnitScopedRoleMember","","MemberId","","","","False","False"
"Get-MsolPartnerInformation","MSOnline","","","TenantId","","","","False","False"
"New-AzureADDevice","AzureAD","New-MgDevice","","AccountEnabled","AccountEnabled","","","False","False"
"New-AzureADDevice","AzureAD","New-MgDevice","","AlternativeSecurityIds","AlternativeSecurityIds","","","False","False"
"New-AzureADDevice","AzureAD","New-MgDevice","","ApproximateLastLogonTimeStamp","","","","False","False"
"New-AzureADDevice","AzureAD","New-MgDevice","","DeviceId","DeviceId","","","False","False"
"New-AzureADDevice","AzureAD","New-MgDevice","","DeviceMetadata","DeviceMetadata","","","False","False"
"New-AzureADDevice","AzureAD","New-MgDevice","","DeviceObjectVersion","","","","False","False"
"New-AzureADDevice","AzureAD","New-MgDevice","","DeviceOSType","","","","False","False"
"New-AzureADDevice","AzureAD","New-MgDevice","","DeviceOSVersion","","","","False","False"
"New-AzureADDevice","AzureAD","New-MgDevice","","DevicePhysicalIds","","","","False","False"
"New-AzureADDevice","AzureAD","New-MgDevice","","DeviceTrustType","","","","False","False"
"New-AzureADDevice","AzureAD","New-MgDevice","","DisplayName","DisplayName","","","False","False"
"New-AzureADDevice","AzureAD","New-MgDevice","","IsCompliant","IsCompliant","","","False","False"
"New-AzureADDevice","AzureAD","New-MgDevice","","IsManaged","IsManaged","","","False","False"
"New-AzureADDevice","AzureAD","New-MgDevice","","ProfileType","ProfileType","","","False","False"
"New-AzureADDevice","AzureAD","New-MgDevice","","SystemLabels","SystemLabels","","","False","False"
"New-MsolLicenseOptions","MSOnline","Set-MgUserLicense","","AccountSkuId","","","","False","False"
"New-MsolLicenseOptions","MSOnline","Set-MgUserLicense","","DisabledPlans","","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","ObjectId","","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","ExtensionProperty","","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","AccountEnabled","AccountEnabled","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","AgeGroup","AgeGroup","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","City","City","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","CompanyName","CompanyName","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","ConsentProvidedForMinor","ConsentProvidedForMinor","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","Country","Country","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","CreationType","CreationType","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","Department","Department","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","DisplayName","DisplayName","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","FacsimileTelephoneNumber","","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","GivenName","GivenName","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","IsCompromised","","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","ImmutableId","","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","JobTitle","JobTitle","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","MailNickName","MailNickName","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","Mobile","","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","OtherMails","OtherMails","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","PasswordPolicies","PasswordPolicies","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","PasswordProfile","PasswordProfile","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","PhysicalDeliveryOfficeName","","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","PostalCode","PostalCode","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","PreferredLanguage","PreferredLanguage","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","ShowInAddressList","ShowInAddressList","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","SignInNames","","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","State","State","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","StreetAddress","StreetAddress","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","Surname","Surname","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","TelephoneNumber","","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","UsageLocation","UsageLocation","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","UserPrincipalName","UserPrincipalName","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","UserState","","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","UserStateChangedOn","","","","False","False"
"Set-AzureADUser","AzureAD","Update-MgUser","","UserType","UserType","","","False","False"
"Remove-AzureADMSApplication","AzureAD","Remove-MgApplication","","ObjectId","","","","False","False"
"Remove-MsolGroup","MSOnline","Remove-MgGroup","","ObjectId","","","","False","False"
"Remove-MsolGroup","MSOnline","Remove-MgGroup","","Force","","","","False","False"
"Remove-MsolGroup","MSOnline","Remove-MgGroup","","TenantId","","","","False","False"
"Set-AzureADMSPermissionGrantPolicy","AzureAD","Update-MgPolicyPermissionGrantPolicy","","Id","Id","","","False","False"
"Set-AzureADMSPermissionGrantPolicy","AzureAD","Update-MgPolicyPermissionGrantPolicy","","Description","Description","","","False","False"
"Set-AzureADMSPermissionGrantPolicy","AzureAD","Update-MgPolicyPermissionGrantPolicy","","DisplayName","DisplayName","","","False","False"
"Get-AzureADApplicationProxyConnector","AzureAD","","","SearchString","","","","False","False"
"Get-AzureADApplicationProxyConnector","AzureAD","","","Id","","","","False","False"
"Get-AzureADApplicationProxyConnector","AzureAD","","","All","","","","False","False"
"Get-AzureADApplicationProxyConnector","AzureAD","","","Top","","","","False","False"
"Get-AzureADApplicationProxyConnector","AzureAD","","","Filter","","","","False","False"
"Remove-AzureADGroup","AzureAD","Remove-MgGroup","","ObjectId","","","","False","False"
"Get-AzureADApplicationServiceEndpoint","AzureAD","Get-MgServicePrincipalEndpoint","","ObjectId","","","","False","False"
"Get-AzureADApplicationServiceEndpoint","AzureAD","Get-MgServicePrincipalEndpoint","","All","All","","","False","False"
"Get-AzureADApplicationServiceEndpoint","AzureAD","Get-MgServicePrincipalEndpoint","","Top","Top","","","False","False"
"Confirm-MsolEmailVerifiedDomain","MSOnline","","","DomainName","","","","False","False"
"Confirm-MsolEmailVerifiedDomain","MSOnline","","","TenantId","","","","False","False"
"Get-AzureADUserMembership","AzureAD","Get-MgUserMemberOf","","ObjectId","","","","False","False"
"Get-AzureADUserMembership","AzureAD","Get-MgUserMemberOf","","All","All","","","False","False"
"Get-AzureADUserMembership","AzureAD","Get-MgUserMemberOf","","Top","Top","","","False","False"
"Remove-AzureADMSLifecyclePolicyGroup","AzureAD","Remove-MgGroupFromLifecyclePolicy","","Id","","","","False","False"
"Remove-AzureADMSLifecyclePolicyGroup","AzureAD","Remove-MgGroupFromLifecyclePolicy","","GroupId","GroupId","","","False","False"
"Get-AzureADContactMembership","AzureAD","Get-MgContactMemberOf","","ObjectId","","","","False","False"
"Get-AzureADContactMembership","AzureAD","Get-MgContactMemberOf","","All","All","","","False","False"
"Get-AzureADContactMembership","AzureAD","Get-MgContactMemberOf","","Top","Top","","","False","False"
"Get-MsolFederationProperty","MSOnline","","","SupportMultipleDomain","","","","False","False"
"Get-MsolFederationProperty","MSOnline","","","DomainName","","","","False","False"
"Get-AzureADMSApplicationExtensionProperty","AzureAD","Get-MgApplicationExtensionProperty","","ObjectId","","","","False","False"
"Remove-AzureADServicePrincipalKeyCredential","AzureAD","Remove-MgServicePrincipalKey","","ObjectId","","","","False","False"
"Remove-AzureADServicePrincipalKeyCredential","AzureAD","Remove-MgServicePrincipalKey","","KeyId","KeyId","","","False","False"
"Remove-MsolApplicationPassword","MSOnline","Remove-MgApplicationPassword","","UserPrincipalName","","","","False","False"
"Remove-MsolApplicationPassword","MSOnline","Remove-MgApplicationPassword","","PasswordId","","","","False","False"
"Remove-MsolApplicationPassword","MSOnline","Remove-MgApplicationPassword","","TenantId","","","","False","False"
"Get-AzureADUserThumbnailPhoto","AzureAD","Get-MgUserPhoto","","ObjectId","","","","False","False"
"Get-AzureADUserThumbnailPhoto","AzureAD","Get-MgUserPhoto","","FilePath","","","","False","False"
"Get-AzureADUserThumbnailPhoto","AzureAD","Get-MgUserPhoto","","FileName","","","","False","False"
"Get-AzureADUserThumbnailPhoto","AzureAD","Get-MgUserPhoto","","View","","","","False","False"
"Set-AzureADGroup","AzureAD","Update-MgGroup","","ObjectId","","","","False","False"
"Set-AzureADGroup","AzureAD","Update-MgGroup","","Description","Description","","","False","False"
"Set-AzureADGroup","AzureAD","Update-MgGroup","","DisplayName","DisplayName","","","False","False"
"Set-AzureADGroup","AzureAD","Update-MgGroup","","MailEnabled","MailEnabled","","","False","False"
"Set-AzureADGroup","AzureAD","Update-MgGroup","","MailNickName","MailNickName","","","False","False"
"Set-AzureADGroup","AzureAD","Update-MgGroup","","SecurityEnabled","SecurityEnabled","","","False","False"
"Get-MsolServicePrincipal","MSOnline","Get-MgServicePrincipal","","ObjectId","","","","False","False"
"Get-MsolServicePrincipal","MSOnline","Get-MgServicePrincipal","","AppPrincipalId","","","","False","False"
"Get-MsolServicePrincipal","MSOnline","Get-MgServicePrincipal","","ServicePrincipalName","","","","False","False"
"Get-MsolServicePrincipal","MSOnline","Get-MgServicePrincipal","","SearchString","","","","False","False"
"Get-MsolServicePrincipal","MSOnline","Get-MgServicePrincipal","","MaxResults","","","","False","False"
"Get-MsolServicePrincipal","MSOnline","Get-MgServicePrincipal","","All","All","","","False","False"
"Get-MsolServicePrincipal","MSOnline","Get-MgServicePrincipal","","TenantId","","","","False","False"
"Get-AzureADMSApplication","AzureAD","Get-MgApplication","","SearchString","","","","False","False"
"Get-AzureADMSApplication","AzureAD","Get-MgApplication","","ObjectId","","","","False","False"
"Get-AzureADMSApplication","AzureAD","Get-MgApplication","","All","All","","","False","False"
"Get-AzureADMSApplication","AzureAD","Get-MgApplication","","Top","Top","","","False","False"
"Get-AzureADMSApplication","AzureAD","Get-MgApplication","","Filter","Filter","","","False","False"
"Get-MsolAdministrativeUnit","MSOnline","Get-MgDirectoryAdministrativeUnit","","ObjectId","","","","False","False"
"Get-MsolAdministrativeUnit","MSOnline","Get-MgDirectoryAdministrativeUnit","","UserObjectId","","","","False","False"
"Get-MsolAdministrativeUnit","MSOnline","Get-MgDirectoryAdministrativeUnit","","UserPrincipalName","","","","False","False"
"Get-MsolAdministrativeUnit","MSOnline","Get-MgDirectoryAdministrativeUnit","","SearchString","","","","False","False"
"Get-MsolAdministrativeUnit","MSOnline","Get-MgDirectoryAdministrativeUnit","","MaxResults","","","","False","False"
"Get-MsolAdministrativeUnit","MSOnline","Get-MgDirectoryAdministrativeUnit","","All","All","","","False","False"
"Get-MsolAdministrativeUnit","MSOnline","Get-MgDirectoryAdministrativeUnit","","TenantId","","","","False","False"
"Get-AzureADMSScopedRoleMembership","AzureAD","Get-MgUserScopedRoleMemberOf","","Id","","","","False","False"
"Get-AzureADMSScopedRoleMembership","AzureAD","Get-MgUserScopedRoleMemberOf","","ScopedRoleMembershipId","ScopedRoleMembershipId","","","False","False"
"New-AzureADMSApplicationExtensionProperty","AzureAD","New-MgApplicationExtensionProperty","","ObjectId","","","","False","False"
"New-AzureADMSApplicationExtensionProperty","AzureAD","New-MgApplicationExtensionProperty","","Name","Name","","","False","False"
"New-AzureADMSApplicationExtensionProperty","AzureAD","New-MgApplicationExtensionProperty","","DataType","DataType","","","False","False"
"New-AzureADMSApplicationExtensionProperty","AzureAD","New-MgApplicationExtensionProperty","","TargetObjects","TargetObjects","","","False","False"
"Add-MsolForeignGroupToRole","MSOnline","","","ForeignGroupObjectId","","","","False","False"
"Add-MsolForeignGroupToRole","MSOnline","","","ForeignCompanyObjectId","","","","False","False"
"Add-MsolForeignGroupToRole","MSOnline","","","RoleObjectId","","","","False","False"
"Add-MsolForeignGroupToRole","MSOnline","","","TenantId","","","","False","False"
"Add-AzureADMSAdministrativeUnitMember","AzureAD","New-MgDirectoryAdministrativeUnitMemberByRef","","Id","","","","False","False"
"Add-AzureADMSAdministrativeUnitMember","AzureAD","New-MgDirectoryAdministrativeUnitMemberByRef","","RefObjectId","","","","False","False"
"Remove-MsolServicePrincipalCredential","MSOnline","Remove-MgServicePrincipalKey","","ObjectId","","","","False","False"
"Remove-MsolServicePrincipalCredential","MSOnline","Remove-MgServicePrincipalKey","","KeyIds","","","","False","False"
"Remove-MsolServicePrincipalCredential","MSOnline","Remove-MgServicePrincipalKey","","ServicePrincipalName","","","","False","False"
"Remove-MsolServicePrincipalCredential","MSOnline","Remove-MgServicePrincipalKey","","AppPrincipalId","","","","False","False"
"Remove-MsolServicePrincipalCredential","MSOnline","Remove-MgServicePrincipalKey","","TenantId","","","","False","False"
"Get-AzureADContract","AzureAD","Get-MgContract","","ObjectId","","","","False","False"
"Get-AzureADContract","AzureAD","Get-MgContract","","All","All","","","False","False"
"Get-AzureADContract","AzureAD","Get-MgContract","","Top","Top","","","False","False"
"Get-AzureADContract","AzureAD","Get-MgContract","","Filter","Filter","","","False","False"
"Get-AzureADGroupMember","AzureAD","Get-MgGroupMember","","ObjectId","","","","False","False"
"Get-AzureADGroupMember","AzureAD","Get-MgGroupMember","","All","All","","","False","False"
"Get-AzureADGroupMember","AzureAD","Get-MgGroupMember","","Top","Top","","","False","False"
"Reset-MsolStrongAuthenticationMethodByUpn","MSOnline","","","UserPrincipalName","","","","False","False"
"Reset-MsolStrongAuthenticationMethodByUpn","MSOnline","","","TenantId","","","","False","False"
"Remove-MsolGroupMember","MSOnline","Remove-MgGroupMemberByRef","","GroupObjectId","","","","False","False"
"Remove-MsolGroupMember","MSOnline","Remove-MgGroupMemberByRef","","GroupMemberType","","","","False","False"
"Remove-MsolGroupMember","MSOnline","Remove-MgGroupMemberByRef","","GroupMemberObjectId","","","","False","False"
"Remove-MsolGroupMember","MSOnline","Remove-MgGroupMemberByRef","","TenantId","","","","False","False"
"Get-AzureADUserManager","AzureAD","Get-MgUserManager","","ObjectId","","","","False","False"
"Update-AzureADSignedInUserPassword","AzureAD","Update-MgUserPassword","","CurrentPassword","CurrentPassword","","","False","False"
"Update-AzureADSignedInUserPassword","AzureAD","Update-MgUserPassword","","NewPassword","NewPassword","","","False","False"
"Restore-AzureADMSDeletedDirectoryObject","AzureAD","","","Id","","","","False","False"
"Remove-AzureADMSApplicationKey","AzureAD","Remove-MgApplicationKey","","ObjectId","","","","False","False"
"Remove-AzureADMSApplicationKey","AzureAD","Remove-MgApplicationKey","","KeyId","KeyId","","","False","False"
"Remove-AzureADMSApplicationKey","AzureAD","Remove-MgApplicationKey","","Proof","Proof","","","False","False"
"New-AzureADMSIdentityProvider","AzureAD","New-MgIdentityProvider","","Type","","","","False","False"
"New-AzureADMSIdentityProvider","AzureAD","New-MgIdentityProvider","","Name","","","","False","False"
"New-AzureADMSIdentityProvider","AzureAD","New-MgIdentityProvider","","ClientId","","","","False","False"
"New-AzureADMSIdentityProvider","AzureAD","New-MgIdentityProvider","","ClientSecret","","","","False","False"
"Set-MsolPasswordPolicy","MSOnline","","","DomainName","","","","False","False"
"Set-MsolPasswordPolicy","MSOnline","","","ValidityPeriod","","","","False","False"
"Set-MsolPasswordPolicy","MSOnline","","","NotificationDays","","","","False","False"
"Set-MsolPasswordPolicy","MSOnline","","","TenantId","","","","False","False"
"Get-AzureADContactDirectReport","AzureAD","Get-MgContactDirectReport","","ObjectId","","","","False","False"
"Get-AzureADContactDirectReport","AzureAD","Get-MgContactDirectReport","","All","All","","","False","False"
"Get-AzureADContactDirectReport","AzureAD","Get-MgContactDirectReport","","Top","Top","","","False","False"
"Remove-AzureADApplication","AzureAD","Remove-MgApplication","","ObjectId","","","","False","False"
"Get-AzureADDirectoryRoleMember","AzureAD","Get-MgDirectoryRoleMember","","ObjectId","","","","False","False"
"Get-AzureADServicePrincipalKeyCredential","AzureAD","Get-MgServicePrincipal","","ObjectId","","","","False","False"
"Remove-AzureADUserAppRoleAssignment","AzureAD","Remove-MgUserAppRoleAssignment","","ObjectId","","","","False","False"
"Remove-AzureADUserAppRoleAssignment","AzureAD","Remove-MgUserAppRoleAssignment","","AppRoleAssignmentId","AppRoleAssignmentId","","","False","False"
"New-AzureADServicePrincipalPasswordCredential","AzureAD","Add-MgServicePrincipalPassword","","ObjectId","","","","False","False"
"New-AzureADServicePrincipalPasswordCredential","AzureAD","Add-MgServicePrincipalPassword","","CustomKeyIdentifier","","","","False","False"
"New-AzureADServicePrincipalPasswordCredential","AzureAD","Add-MgServicePrincipalPassword","","StartDate","","","","False","False"
"New-AzureADServicePrincipalPasswordCredential","AzureAD","Add-MgServicePrincipalPassword","","EndDate","","","","False","False"
"New-AzureADServicePrincipalPasswordCredential","AzureAD","Add-MgServicePrincipalPassword","","Value","","","","False","False"
"Get-AzureADMSAdministrativeUnitMember","AzureAD","Get-MgDirectoryAdministrativeUnitMember","","Id","","","","False","False"
"Get-AzureADMSAdministrativeUnitMember","AzureAD","Get-MgDirectoryAdministrativeUnitMember","","All","All","","","False","False"
"Get-AzureADMSAdministrativeUnitMember","AzureAD","Get-MgDirectoryAdministrativeUnitMember","","Top","Top","","","False","False"
"Get-AzureADApplicationExtensionProperty","AzureAD","Get-MgApplicationExtensionProperty","","ObjectId","","","","False","False"
"Remove-AzureADTrustedCertificateAuthority","AzureAD","","","CertificateAuthorityInformation","","","","False","False"
"Remove-AzureADMSApplicationExtensionProperty","AzureAD","Remove-MgApplicationExtensionProperty","","ObjectId","","","","False","False"
"Remove-AzureADMSApplicationExtensionProperty","AzureAD","Remove-MgApplicationExtensionProperty","","ExtensionPropertyId","ExtensionPropertyId","","","False","False"
"Remove-AzureADServicePrincipalOwner","AzureAD","Remove-MgServicePrincipalOwnerByRef","","ObjectId","","","","False","False"
"Remove-AzureADServicePrincipalOwner","AzureAD","Remove-MgServicePrincipalOwnerByRef","","OwnerId","","","","False","False"
"Set-AzureADMSAuthorizationPolicy","AzureAD","Update-MgPolicyAuthorizationPolicy","","AllowedToSignUpEmailBasedSubscriptions","AllowedToSignUpEmailBasedSubscriptions","","","False","False"
"Set-AzureADMSAuthorizationPolicy","AzureAD","Update-MgPolicyAuthorizationPolicy","","AllowedToUseSSPR","AllowedToUseSSPR","","","False","False"
"Set-AzureADMSAuthorizationPolicy","AzureAD","Update-MgPolicyAuthorizationPolicy","","AllowEmailVerifiedUsersToJoinOrganization","AllowEmailVerifiedUsersToJoinOrganization","","","False","False"
"Set-AzureADMSAuthorizationPolicy","AzureAD","Update-MgPolicyAuthorizationPolicy","","BlockMsolPowerShell","BlockMsolPowerShell","","","False","False"
"Set-AzureADMSAuthorizationPolicy","AzureAD","Update-MgPolicyAuthorizationPolicy","","DefaultUserRolePermissions","DefaultUserRolePermissions","","","False","False"
"Set-AzureADMSAuthorizationPolicy","AzureAD","Update-MgPolicyAuthorizationPolicy","","Description","Description","","","False","False"
"Set-AzureADMSAuthorizationPolicy","AzureAD","Update-MgPolicyAuthorizationPolicy","","DisplayName","DisplayName","","","False","False"
"Get-MsolCompanyInformation","MSOnline","Get-MgOrganization","","TenantId","","","","False","False"
"Get-MsolDomainVerificationDns","MSOnline","Get-MgDomainVerificationDnsRecord","","DomainName","","","","False","False"
"Get-MsolDomainVerificationDns","MSOnline","Get-MgDomainVerificationDnsRecord","","Mode","","","","False","False"
"Get-MsolDomainVerificationDns","MSOnline","Get-MgDomainVerificationDnsRecord","","TenantId","","","","False","False"
"New-AzureADServicePrincipalKeyCredential","AzureAD","Add-MgServicePrincipalKey","","ObjectId","","","","False","False"
"New-AzureADServicePrincipalKeyCredential","AzureAD","Add-MgServicePrincipalKey","","CustomKeyIdentifier","","","","False","False"
"New-AzureADServicePrincipalKeyCredential","AzureAD","Add-MgServicePrincipalKey","","StartDate","","","","False","False"
"New-AzureADServicePrincipalKeyCredential","AzureAD","Add-MgServicePrincipalKey","","EndDate","","","","False","False"
"New-AzureADServicePrincipalKeyCredential","AzureAD","Add-MgServicePrincipalKey","","Type","","","","False","False"
"New-AzureADServicePrincipalKeyCredential","AzureAD","Add-MgServicePrincipalKey","","Usage","","","","False","False"
"New-AzureADServicePrincipalKeyCredential","AzureAD","Add-MgServicePrincipalKey","","Value","","","","False","False"
